12324,10
12340,10
12356,00
12372,10
12388,10
12404,10
12420,10
12436,00
12452,00
12468,00
12484,00
12500,00
12516,00
12532,00
12548,00
12564,00
12580,00
12597,00
12612,00
12628,00
12644,00
12660,00
12676,00
12692,00
12709,00
12724,00
12741,10
12756,10
12773,10
12789,00
12804,00
12820,00
12836,10
12852,10
12868,10
12884,10
12900,10
12916,10
12932,00
12948,00
12964,00
12980,10
12996,10
13012,10
13028,10
13044,10
13060,10
13076,00
13092,00
13108,10
13124,10
13140,10
13156,10
13172,10
13188,10
13204,10
13220,00
13236,00
13253,00
13269,00
13285,00
13301,00
13317,00
13333,10
13349,10
13365,10
13381,00
13397,00
13413,00
13429,00
13445,00
13461,00
13476,00
13492,00
13508,00
13524,00
13540,00
13556,00
13572,00
13588,00
13604,00
13620,00
13636,00
13652,00
13668,00
13684,00
13700,00
13716,00
13733,00
13748,00
13764,00
13781,00
13797,00
13813,00
13829,00
13844,00
13860,00
13876,00
13892,00
13908,00
13924,00
13940,00
13956,00
13972,00
13988,00
14004,00
14020,00
14036,00
14052,00
14068,00
14084,00
14100,00
14116,00
14133,00
14149,00
14165,00
14181,00
14197,00
14213,00
14229,00
14245,00
14261,00
14277,00
14293,00
14309,00
14325,00
14341,00
14357,00
14373,00
14389,00
14405,00
14421,00
14437,00
14453,00
14469,00
14485,00
14501,00
14517,00
14533,00
14549,00
14568,00
14584,00
14601,00
14617,00
14633,00
14649,00
14665,00
14681,00
14697,00
14713,00
14729,00
14746,00
14762,00
14778,00
14794,00
14810,00
14826,00
14842,00
14858,00
14874,00
14890,00
14906,00
14922,00
14938,00
14954,00
14970,00
14986,00
15002,00
15018,00
15034,00
15050,00
15066,00
15082,00
15098,00
15114,00
15130,00
15146,00
15162,00
15178,00
15194,00
15210,00
15226,00
15242,00
15258,00
15274,00
15290,00
15306,00
15322,00
15338,00
15354,00
15370,00
15386,00
15402,00
15418,00
15434,00
15450,00
15466,00
15482,00
15498,00
15514,00
